Vine,Tray,TrayFruit,FruitID,ShootID,VineShoot,FruitPos,Flowering,Sub-T Leaf,Height,Notes,Seed count,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments
3,105,4,30022,12,30012,1,p,s,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,102.99,D5643,6.1,1.0,61.5,36.2,110.0,61.1,36.3,110.6,3.2,2.8,12.6,,16.5,110.3,3.0,12.6,
3,105,5,30023,13,30013,1,p,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,119.90,D5644,7.8,1.3,61.9,34.3,109.1,60.3,33.6,109.8,3.1,2.8,12.6,,16.8,109.5,3.0,12.6,
3,105,6,30024,13,30013,2,pi,m,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,79.10,D5645,6.1,1.0,58.0,39.9,111.7,60.0,32.9,109.6,2.3,2.5,13.2,,16.6,110.7,2.4,13.2,
3,105,7,30025,13,30013,3,pi,l,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,83.83,D5646,6.6,1.1,57.9,39.9,113.2,58.1,34.2,111.0,3.2,3.0,12.0,,16.1,112.1,3.1,12,
3,105,8,30026,14,30014,1,w,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,99.79,D5647,7.7,1.3,63.8,35.0,108.6,63.4,31.8,106.9,3.1,2.8,12.6,,16.7,107.8,3.0,12.6,
3,105,9,30027,14,30014,2,p,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,112.53,D5648,8.4,1.4,61.2,39.1,110.2,60.5,35.5,109.4,3.7,3.1,12.4,,17.1,109.8,3.4,12.4,
3,105,10,30028,15,30015,1,p,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,96.93,D5649,7.7,1.3,60.0,34.5,110.3,60.5,34.2,111.7,2.2,2.2,13.0,,17.2,111.0,2.2,13,
3,105,11,30029,15,30015,2,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,94.28,D5650,6.7,1.1,60.9,31.8,107.8,60.3,30.0,107.1,3.3,2.7,13.2,,16.6,107.5,3.0,13.2,
3,105,12,30030,15,30015,3,p,l,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,101.34,D5651,9.2,1.6,58.5,39.3,111.2,60.2,36.9,109.6,3.2,3.0,13.0,,17.0,110.4,3.1,13,
3,105,13,30031,16,30016,1,.,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,109.82,D5652,7.9,1.3,62.1,36.7,107.2,64.5,35.3,107.0,3.3,2.8,12.6,,16.5,107.1,3.1,12.6,
3,105,14,30032,17,30017,1,p,n,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,116.46,D5653,8.5,1.4,62.9,33.7,107.9,63.7,29.7,107.5,3.3,3.6,12.2,,15.9,107.7,3.5,12.2,
3,105,15,30033,17,30017,2,p,s,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,102.28,D5654,7.0,1.2,62.2,32.0,106.8,60.6,34.6,109.2,2.6,1.6,13.8,,16.9,108.0,2.1,13.8,
3,105,16,30034,17,30017,3,p,m,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,115.28,D5655,7.6,1.3,60.2,38.3,110.8,59.5,38.8,111.5,2.9,3.1,12.8,,17.6,111.2,3.0,12.8,
3,105,17,30035,17,30017,4,.,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,90.27,D5656,7.0,1.2,58.4,40.5,112.1,55.2,41.5,113.3,3.0,3.3,12.4,,17.0,112.7,3.2,12.4,
3,105,18,30036,18,30018,1,pi,s,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,105,,91.75,D5657,7.5,1.2,56.8,37.1,111.2,59.3,39.0,113.1,4.4,3.7,11.0,,15.4,112.2,4.0,11,
3,106,1,30037,18,30018,2,pi,m,-10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,100.54,D0085,4.8,0.8,59.0,38.0,111.4,57.1,29.6,110.7,2.9,2.3,12.3,,16.6,111.1,2.6,12.3,
3,106,2,30038,18,30018,3,br,l,10,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,101.81,D0086,5.0,0.7,53.6,38.7,114.1,48.1,37.5,116.2,3.2,2.5,11.5,,14.9,115.2,2.8,11.5,
3,106,3,30039,20,30020,1,w,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,125.94,D0087,5.2,0.9,65.9,30.4,105.7,66.1,25.1,103.9,1.7,1.9,13.3,,17.1,104.8,1.8,13.3,
3,106,4,30040,20,30020,2,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,104.90,D0088,4.3,0.8,65.7,23.4,103.6,64.9,27.2,104.6,1.6,1.5,13.5,,17.4,104.1,1.5,13.5,
3,106,5,30041,20,30020,3,p,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,125.66,D0089,4.8,0.9,64.3,25.3,103.9,64.9,26.5,104.3,1.8,1.6,13.8,,17.8,104.1,1.7,13.8,
3,106,6,30042,22,30022,1,w,s,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,91.63,D0090,4.2,0.7,58.7,33.1,106.4,57.8,33.2,108.4,1.4,1.4,15.0,,17.7,107.4,1.4,15,
3,106,7,30043,22,30022,2,w,l,20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,109.70,D0091,4.5,0.8,59.9,35.5,107.8,58.4,37.0,109.2,1.3,1.7,14.0,,17.2,108.5,1.5,14,
3,106,8,30044,22,30022,3,w,l,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,117.59,D0092,5.1,0.9,59.3,35.2,111.2,61.6,28.8,108.4,2.9,2.8,13.5,,17.2,109.8,2.8,13.5,
3,106,9,30045,22,30022,4,w,l,20,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,102.36,D0093,4.6,0.8,60.0,38.7,107.7,58.6,34.8,107.7,1.2,1.4,14.2,,17.0,107.7,1.3,14.2,
3,106,10,30046,23,30023,1,y,n,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,127.08,D0094,5.2,0.8,55.2,30.5,111.0,56.3,27.2,110.2,1.5,1.0,12.5,,15.4,110.6,1.2,12.5,
3,106,11,30047,23,30023,2,y,s,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,144.01,D0095,5.7,0.9,58.9,34.5,109.1,60.7,27.3,105.8,1.8,1.9,11.6,,15.5,107.5,1.8,11.6,
3,106,12,30048,23,30023,3,y,l,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,154.75,D0096,5.7,0.9,61.8,33.3,105.5,62.5,26.3,104.6,1.4,2.1,13.2,,16.6,105.1,1.7,13.2,
3,106,13,30049,23,30023,4,y,l,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,150.44,D0097,5.7,1.0,61.9,27.7,103.7,60.5,27.1,103.8,1.9,1.9,14.0,,17.2,103.8,1.9,14,
3,106,14,30050,23,30023,5,y,l,20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,158.51,D0098,5.7,1.0,60.3,35.8,109.4,60.7,34.6,109.6,2.9,2.3,11.5,,16.8,109.5,2.6,11.5,
3,106,15,30051,23,30023,6,y,l,20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,140.71,D0099,5.3,0.9,61.3,35.9,106.1,58.4,31.0,105.7,2.0,1.4,13.7,,17.2,105.9,1.7,13.7,
3,106,16,30052,24,30024,1,w,n,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,110.33,D0100,4.7,0.7,58.6,31.4,108.7,59.6,27.1,108.2,2.2,3.0,11.5,,15.9,108.5,2.6,11.5,
3,106,17,30053,24,30024,3,w,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,129.86,D0101,4.9,0.8,63.1,25.6,105.5,63.6,31.8,103.9,3.2,2.4,12.5,,16.5,104.7,2.8,12.5,
3,106,18,30054,24,30024,2,w,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,106,,114.30,D0102,4.7,0.7,59.3,30.3,107.7,57.0,25.9,105.4,2.4,1.6,12.3,,15.7,106.6,2.0,12.3,
3,107,1,30055,24,30024,4,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,115.25,D4578,6.2,1.0,62.0,28.3,104.7,61.3,25.7,105.8,2.1,2.0,12.4,,16.0,105.3,2.0,12.4,
3,107,2,30056,24,30024,5,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,99.14,D4579,5.0,0.8,65.0,30.1,105.4,62.6,30.1,107.1,1.9,1.8,12.8,,16.3,106.3,1.9,12.8,
3,107,3,30057,25,30025,1,w,n,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,89.36,D4580,5.0,0.8,57.9,28.7,108.3,57.8,31.5,110.0,4.5,2.8,11.3,,15.0,109.2,3.7,11.3,
3,107,4,30058,25,30025,3,y,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,101.33,D4581,4.6,0.7,57.6,27.8,107.9,58.8,29.6,108.7,2.2,2.3,11.6,,15.6,108.3,2.2,11.6,
3,107,5,30059,25,30025,4,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,107.97,D4582,5.7,0.9,54.0,28.8,108.7,59.2,27.3,106.0,2.3,2.0,11.5,,15.9,107.4,2.2,11.5,
3,107,6,30060,25,30025,2,w,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,90.71,D4583,4.7,0.7,55.1,29.0,108.4,55.8,28.2,106.3,1.5,1.4,12.0,,15.0,107.4,1.4,12,
3,107,7,30061,26,30026,1,w,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,129.10,D4584,7.1,1.2,59.0,29.2,105.0,60.2,25.1,103.8,1.4,1.3,13.8,,17.1,104.4,1.3,13.8,
3,107,8,30062,26,30026,2,w,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,127.37,D4585,7.8,1.4,60.9,29.0,103.2,62.4,26.6,103.4,1.4,1.4,13.8,,17.5,103.3,1.4,13.8,
3,107,9,30063,26,30026,3,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,132.82,D4586,6.7,1.1,62.4,28.3,105.6,62.6,28.3,104.5,2.2,2.2,12.5,,16.5,105.1,2.2,12.514,
3,107,10,30064,26,30026,4,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,98.72,D4587,5.1,0.9,60.9,29.1,104.4,62.0,28.1,104.9,1.3,1.3,13.6,,17.5,104.7,1.3,13.6,
3,107,11,30065,26,30026,5,w,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,109.22,D4588,6.0,1.0,59.8,29.7,106.8,64.3,28.6,106.0,1.8,1.8,11.8,,16.9,106.4,1.8,11.8,
3,107,12,30066,27,30027,1,w,s,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,107.04,D4589,6.5,1.0,57.4,27.8,108.2,57.9,28.8,108.3,1.5,1.6,11.5,,15.9,108.3,1.5,11.5,
3,107,13,30067,27,30027,2,w,s,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,128.08,D4590,7.0,1.1,58.8,30.5,108.2,60.2,28.1,106.7,2.6,2.8,11.4,,16.1,107.5,2.7,11.4,
3,107,14,30068,27,30027,3,w,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,103.59,D4591,5.5,0.9,55.0,27.3,107.5,55.1,26.8,107.6,1.7,2.1,12.0,,15.8,107.6,1.9,12,
3,107,15,30069,27,30027,4,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,86.00,D4592,5.2,0.8,59.5,30.9,105.6,63.8,30.1,105.8,1.6,1.5,13.3,,16.1,105.7,1.6,13.3,
3,107,16,30070,27,30027,5,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,100.51,D4593,5.2,0.8,60.6,34.3,110.2,60.7,35.6,110.4,2.3,2.5,12.0,,16.1,110.3,2.4,12,
3,107,17,30071,28,30028,1,p,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,99.41,D4594,6.3,1.0,57.1,33.0,111.8,60.0,31.4,108.5,1.7,1.5,12.4,,16.0,110.2,1.6,12.4,
3,107,18,30072,28,30028,2,p,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,107,,84.13,D4595,5.1,0.8,58.6,33.2,109.9,57.8,29.9,106.8,1.9,1.4,12.8,,15.6,108.4,1.7,12.8,
3,108,1,30073,28,30028,3,p,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,72.38,D4632,5.5,0.9,59.5,30.7,107.9,57.0,32.0,109.5,2.2,1.9,13.0,,15.9,108.7,2.1,13,
3,108,2,30074,29,30029,1,p,n,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,89.86,D4633,5.3,0.8,58.9,28.4,104.8,56.8,33.2,108.2,1.5,1.6,13.0,,15.4,106.5,1.5,13,
3,108,3,30075,29,30029,2,p,n,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,44.44,D4634,3.8,0.6,56.1,30.3,109.0,58.7,31.6,108.7,0.9,1.1,12.5,,14.4,108.9,1.0,12.5,
3,108,4,30076,30,30030,1,w,m,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,84.72,D4635,5.5,0.9,60.4,31.2,106.8,60.4,29.8,106.7,2.3,3.2,13.0,,16.0,106.8,2.7,13,
3,108,5,30077,30,30030,2,w,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,79.53,D4636,5.3,0.8,57.5,34.9,110.9,60.0,31.5,108.2,3.4,3.6,12.5,,15.6,109.6,3.5,12.5,
3,108,6,30078,30,30030,3,w,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,70.09,D4637,5.0,0.8,57.6,33.2,108.1,58.4,31.9,107.2,2.5,2.9,12.5,,15.8,107.7,2.7,12.5,
3,108,7,30079,31,30031,1,y,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,127.14,D4638,6.9,1.2,58.5,26.8,102.1,58.9,24.8,102.1,1.4,1.3,14.0,,17.6,102.1,1.3,14,
3,108,8,30080,31,30031,3,y,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,144.51,D4639,7.2,1.2,59.2,30.2,104.8,60.1,27.6,101.5,1.5,1.6,14.0,,17.2,103.2,1.5,14,
3,108,9,30081,31,30031,2,y,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,139.91,D4640,7.0,1.1,62.7,28.3,105.5,58.1,29.2,106.2,1.5,1.7,13.5,,16.2,105.9,1.6,13.5,
3,108,10,30082,31,30031,4,y,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,149.14,D4641,7.7,1.3,60.0,25.7,102.8,59.2,28.1,104.1,1.7,1.9,14.0,,17.0,103.5,1.8,14,
3,108,11,30083,31,30031,5,y,l,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,148.61,D4642,7.5,1.3,59.0,27.5,103.4,61.0,27.3,102.1,1.9,1.6,14.5,,17.4,102.8,1.8,14.5,
3,108,12,30084,31,30031,6,y,l,10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,146.02,D4643,6.8,1.2,61.0,31.3,102.8,61.6,30.0,102.9,1.5,1.6,13.5,,16.9,102.9,1.5,13.5,
3,108,13,30085,32,30032,1,w,m,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,94.75,D4644,5.8,0.8,62.8,32.1,110.2,62.1,31.8,109.1,2.7,2.1,12.0,,13.7,109.7,2.4,12,
3,108,14,30086,32,30032,2,w,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,95.23,D4645,5.8,0.9,60.6,29.2,106.6,60.4,30.2,108.2,3.7,4.1,12.5,,15.5,107.4,3.9,12.5,
3,108,15,30087,32,30032,3,w,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,101.80,D4646,6.2,1.0,59.3,34.1,110.6,60.1,34.3,108.2,2.4,2.0,12.5,,15.7,109.4,2.2,12.5,
3,108,16,30088,32,30032,4,w,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,70.38,D4647,5.7,0.6,38.8,19.2,114.9,40.0,20.2,114.4,0.1,0.3,13.0,,11.1,114.7,0.2,13,
3,108,17,30089,33,30033,1,w,n,-10,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,99.81,D4648,5.8,1.0,58.0,36.4,110.5,61.1,36.6,109.4,2.3,2.7,12.5,,16.4,110.0,2.5,12.5,
3,108,18,30090,33,30033,2,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,108,,84.10,D4649,5.7,0.9,57.7,35.6,110.2,60.7,31.9,107.4,3.3,3.0,13.0,,16.0,108.8,3.1,13,
3,109,1,30091,33,30033,3,w,n,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,86.47,D0067,3.8,0.6,58.0,33.4,109.8,56.8,34.9,110.4,1.7,1.9,12.8,,15.4,110.1,1.8,12.8,
3,109,2,30092,34,30034,1,w,m,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,110.10,D0068,4.6,0.7,55.9,36.5,111.8,60.3,32.2,109.0,1.7,1.7,12.6,,15.3,110.4,1.7,12.6,
3,109,3,30093,34,30034,2,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,102.44,D0069,5.0,0.8,55.7,34.2,110.4,60.5,32.1,108.6,2.6,2.3,12.0,,15.3,109.5,2.4,12,
3,109,4,30094,34,30034,3,w,l,-20,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,110.99,D0070,4.8,0.7,59.7,30.6,107.9,61.4,30.8,107.3,2.8,2.8,12.0,,15.4,107.6,2.8,12,
3,109,5,30095,35,30035,1,w,m,-30,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,84.35,D0071,4.0,0.6,55.4,34.2,108.7,56.5,33.3,108.2,2.5,2.0,11.9,,15.0,108.5,2.2,11.9,
3,109,6,309501,37,30037,1,y,n,-30,double up on 951. Changed to 9501 P.S,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,108.16,D0072,5.2,0.9,58.2,31.6,107.9,56.4,33.1,109.6,1.9,1.8,13.4,,16.3,108.8,1.8,13.4,
3,109,7,30096,37,30037,2,y,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,122.41,D0073,5.8,0.9,57.9,34.4,109.7,59.1,30.5,109.3,2.5,1.6,12.0,,15.1,109.5,2.0,12,
3,109,8,30097,37,30037,3,y,m,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,119.45,D0074,5.8,0.9,61.1,37.1,109.5,61.4,30.4,105.9,2.4,2.3,12.4,,15.9,107.7,2.3,12.4,
3,109,9,30098,37,30037,4,y,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,123.90,D0075,5.6,0.9,62.4,31.3,106.6,60.6,34.1,108.1,2.4,2.6,13.6,,16.2,107.4,2.5,13.6,
3,109,10,30099,37,30037,5,y,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,121.14,D0076,5.6,0.9,60.0,33.4,107.3,58.5,29.5,107.6,2.1,1.7,13.0,,16.2,107.5,1.9,13,
3,109,11,30100,38,30038,1,w,m,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,80.45,D0077,4.3,0.6,58.3,34.3,111.4,57.6,35.2,111.6,3.3,2.8,11.6,,15.0,111.5,3.1,11.6,
3,109,12,30101,38,30038,2,w,m,-30,,x,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,82.94,D0078,4.6,0.7,55.1,37.2,113.3,58.7,35.0,111.1,2.8,3.2,11.8,,15.2,112.2,3.0,11.8,
3,109,13,30102,38,30038,3,w,l,-30,,,20/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,3,109,,90.37,D0079,4.8,0.7,57.9,34.6,111.2,59.8,32.1,110.4,2.4,2.9,11.6,,15.3,110.8,2.6,11.6,
