Vine,Tray,TrayFruit,FruitNum,FruitUUID,ShootID,FruitPos,FloweringColour,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
7,435,1,18,70018,8,3,w,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,95.89,D3755,5.51,1.01,73.36,25.75,99.5,71.26,25.43,99.4,5.34,5.61,13,,18.33030853,99.45,5.475,13,
7,435,2,19,70019,9,1,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,108.92,D3756,4.83,0.87,64.15,28.74,99.6,65.01,22.5,98.8,4.21,4.08,14.9,,18.01242236,99.2,4.145,14.9,
7,435,3,20,70020,9,2,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,112.82,D3757,4.82,0.82,64.96,32.06,99.4,66.87,28.56,99.9,4.54,4.76,14.2,,17.01244813,99.65,4.65,14.2,
7,435,4,21,70021,9,3,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,117.74,D3758,5.55,0.97,64.33,26.26,98.1,65.3,27.52,99.7,4.61,4.4,14.6,,17.47747748,98.9,4.505,14.6,
7,435,5,22,70022,9,4,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,114.99,D3759,5.41,0.96,67.42,23.94,98.8,64.22,21.87,98.8,3.88,4.57,14.6,,17.74491682,98.8,4.225,14.6,
7,435,6,23,70023,9,5,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,106.94,D3760,4.8,0.86,67.06,24.9,98.9,65.28,23.61,98.6,5.73,5.35,14.5,,17.91666667,98.75,5.54,14.5,
7,435,7,24,70024,9,6,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,122.24,D3761,5.78,1.02,68.67,25.04,99.3,68.95,22.98,98.5,5.84,5.68,13.2,,17.64705882,98.9,5.76,13.2,
7,435,8,25,70025,10,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,105.08,D3762,5.28,0.92,67.08,26.71,99.8,67.73,25.01,99.5,5.82,6.41,13.8,,17.42424242,99.65,6.115,13.8,
7,435,9,26,70026,10,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,125.98,D3763,5.36,0.98,67.68,28.38,99,66.96,31.39,99,5.18,4.91,14.4,,18.28358209,99,5.045,14.4,
7,435,10,27,70027,10,3,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,99.28,D3764,4.76,0.82,68.32,25.82,99.7,67.85,27.74,100.2,6.87,5.8,13,,17.22689076,99.95,6.335,13,
7,435,11,28,70028,11,1,p,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,99.05,D3765,3.98,0.69,59.41,25.15,98.1,58.66,25.31,98.8,2.21,2.16,15.9,,17.33668342,98.45,2.185,15.9,
7,435,12,29,70029,12,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,101.59,D3766,4.68,0.8,67.38,23.66,99.5,66.01,25.59,99.6,5.4,5.39,13.8,,17.09401709,99.55,5.395,13.8,
7,435,13,30,70030,12,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,115.85,D3767,5.52,1.02,64.43,23.48,99.3,62.81,23.05,98.5,3.84,3.52,15.4,,18.47826087,98.9,3.68,15.4,
7,435,14,31,70031,12,3,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,102.64,D3768,5.66,0.95,68.39,25.25,98.5,69.39,26.69,99.6,5.86,5.83,12.6,,16.7844523,99.05,5.845,12.6,
7,435,15,32,70032,12,4,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,104.89,D3769,5.35,0.96,68.02,25.68,99.6,66.46,22.97,99.2,3.97,4.1,14.6,,17.94392523,99.4,4.035,14.6,
7,435,16,33,70033,13,1,w,,-30,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,94.02,D3770,4.7,0.84,59.88,27.43,98.3,61.4,25.06,99,3.23,3.03,15.4,,17.87234043,98.65,3.13,15.4,
7,435,17,34,70034,13,2,,,,missing,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,,,,,,,,,,,,,,,,,,,NO FRUIT
7,435,18,35,70035,13,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,435,,75.92,D3771,3.7,0.64,56.82,27.52,99.2,57.6,24.71,99.2,2.49,2.39,15.6,,17.2972973,99.2,2.44,15.6,
7,436,1,36,70036,14,1,w,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,123.78,D3843,5.62,1.04,64.95,25.96,99,66.44,23.16,99.1,3.55,4.02,16,,18.50533808,99.05,3.785,16,
7,436,2,37,70037,14,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,111.44,D3844,5.9,1.09,66.96,27.63,97.7,68.39,23.82,99.6,4.39,4.18,14.5,,18.47457627,98.65,4.285,14.5,
7,436,3,38,70038,14,3,w,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,114.71,D3845,6.49,1.19,70.92,24.7,100.1,69.71,24.42,99.1,5.74,5.47,14.2,,18.33590139,99.6,5.605,14.2,
7,436,4,39,70039,14,4,w,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,101.93,D3861,4.7,0.86,61.36,23.8,97.5,63.45,24.07,99.4,4.07,4.33,15.5,,18.29787234,98.45,4.2,15.5,
7,436,5,40,70040,15,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,106.46,D3847,4.06,0.76,60.95,26.58,98.3,63.43,24.9,98.6,2.59,2.64,16.1,,18.71921182,98.45,2.615,16.1,
7,436,6,41,70041,16,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,88.65,D3848,4.14,0.77,57.92,27.61,99,60.11,26.3,98.5,1.8,1.67,16.2,,18.59903382,98.75,1.735,16.2,
7,436,7,42,70042,16,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,102.8,D3849,4.96,0.89,60.97,27.09,97.8,62.4,27.76,99.2,2.55,3,15.7,,17.94354839,98.5,2.775,15.7,
7,436,8,43,70043,16,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,75.95,D3850,4.45,0.79,58.45,29.38,98.8,58.92,25.01,99.4,2.92,2.8,15.2,,17.75280899,99.1,2.86,15.2,
7,436,9,44,70044,17,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,105.28,D3851,4.7,0.89,65.76,30.18,99.3,65.49,27.17,99.5,4.01,3.65,15.6,,18.93617021,99.4,3.83,15.6,
7,436,10,45,70045,18,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,106.28,D3852,4.57,0.83,60.32,26.86,98.5,58.76,25.22,98.8,2.14,2.32,16.1,,18.1619256,98.65,2.23,16.1,
7,436,11,46,70046,18,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,104.55,D3853,4.83,0.95,59.8,24.78,98.8,60,23.91,99,2.72,2.52,16.1,,19.66873706,98.9,2.62,16.1,
7,436,12,47,70047,19,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,84.86,D3854,3.56,0.67,65.46,26.32,98.7,64.04,24.36,99.1,3.35,3.82,15.4,,18.82022472,98.9,3.585,15.4,
7,436,13,48,70048,19,2,w,,-30,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,101.21,D3855,4.41,0.82,63.25,27.64,99.3,61.37,24.45,98.5,2.71,2.99,15.6,,18.59410431,98.9,2.85,15.6,
7,436,14,49,70049,20,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,125.89,D3858,5.83,1.14,62.27,24.51,98.8,62.58,22.34,99.5,3.45,2.74,15.3,,19.55403087,99.15,3.095,15.3,
7,436,15,50,70050,20,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,123.1,D3857,5.51,1.03,62.87,27.15,99.7,62.83,22.2,99.3,4.15,4.06,15.1,,18.69328494,99.5,4.105,15.1,
7,436,16,51,70051,20,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,115.43,D3856,5.84,1.08,63.65,25.72,100.5,62.16,24.42,100.1,3.25,3.51,15.9,,18.49315068,100.3,3.38,15.9,
7,436,17,52,70052,21,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,118.74,D3859,4.81,0.92,62.31,30.14,98.6,63.44,29.48,98.6,2.34,2.42,15.7,,19.12681913,98.6,2.38,15.7,
7,436,18,53,70053,21,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,436,,105.64,D3846,4.86,0.92,63.04,27.59,99.5,62.32,27.3,98.7,2.33,2.51,16,,18.93004115,99.1,2.42,16,
7,437,1,54,70054,21,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,79.73,d2395,4.21,0.83,64.54,26.89,98.5,65.74,29.79,99.1,3.39,2.74,15.3,,19.71496437,98.8,3.065,15.3,
7,437,2,55,70055,24,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,101.62,d2396,4.74,0.9,57.47,25.5,98.8,59.09,21.06,98.9,2.03,2.34,15.9,,18.98734177,98.85,2.185,15.9,
7,437,3,56,70056,24,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,111.2,d2397,7.12,1.39,60.13,24.32,98.8,61.67,24.37,100.4,2.41,2.04,15.5,,19.52247191,99.6,2.225,15.5,
7,437,4,57,70057,27,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,108.91,d2398,6.21,1.16,61.55,29.31,98.8,59.8,25.82,98.6,2.25,2.83,15,,18.67954911,98.7,2.54,15,
7,437,5,58,70058,27,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,126.08,d2399,7.64,1.5,58.96,30.91,97.8,58.4,24.68,99.6,2.04,1.71,15.6,,19.63350785,98.7,1.875,15.6,
7,437,6,59,70059,27,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,107.21,d2400,5.7,1.04,60.46,32.03,98.6,57.02,26.31,99,2.21,2.13,15.5,,18.24561404,98.8,2.17,15.5,
7,437,7,60,70060,28,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,107.2,d2401,5.36,1.07,62.67,23.57,99.5,60.95,23.98,99.3,3.39,2.35,16,,19.96268657,99.4,2.87,16,
7,437,8,61,70061,28,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,124.38,d2402,5.94,1.13,67.05,28.43,99.5,67.4,30.11,99.6,4.65,4.77,15,,19.02356902,99.55,4.71,15,
7,437,9,62,70062,28,3,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,120.85,d2403,5.37,1.03,65.53,25.12,99.6,65.55,26,99.6,3.48,3.5,15.5,,19.18063315,99.6,3.49,15.5,
7,437,10,63,70063,29,1,p,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,102.62,d2404,6.36,1.32,60.43,28.33,98.6,60,28.86,98.3,2.03,1.72,17.6,,20.75471698,98.45,1.875,17.6,
7,437,11,64,70064,30,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,127.33,d2405,7.07,1.32,67.7,27.78,99.5,67.36,27.56,99.2,5.15,4.35,14.9,,18.67043847,99.35,4.75,14.9,
7,437,12,65,70065,30,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,123.01,d2406,6.65,1.21,72.21,24.95,98.8,72.17,24.45,98.5,6.31,6.62,12.2,,18.19548872,98.65,6.465,12.2,
7,437,13,66,70066,30,3,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,105.26,d2407,5.84,1.06,71.06,24.99,100,71.29,25.33,99.5,6.53,6.3,12.3,,18.15068493,99.75,6.415,12.3,
7,437,14,67,70067,30,4,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,116.71,d2408,7.56,1.43,70.52,27.9,99.6,72.73,32.45,100.5,5.93,6.73,12.2,,18.91534392,100.05,6.33,12.2,
7,437,15,68,70068,31,1,p,,20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,129.31,d2409,7.9,1.42,72.67,27.97,100.4,70.99,26.5,99.5,6.76,6.89,11.6,,17.97468354,99.95,6.825,11.6,
7,437,16,69,70069,31,2,p,,20,,x,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,133.69,d2410,7.65,1.43,70.92,26.74,99.1,71.98,26.76,99.8,5.98,6.54,12.5,,18.69281046,99.45,6.26,12.5,
7,437,17,70,70070,31,3,p,,20,,x,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,114.42,d2411,7.88,1.45,70.26,23.83,99,69,30.59,99.7,6.85,6.81,12.9,,18.40101523,99.35,6.83,12.9,
7,437,18,71,70071,32,1,y,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,437,,115.71,d2412,7,1.28,65.06,24.33,98.6,64,23.15,98.8,5.15,4.73,14.5,,18.28571429,98.7,4.94,14.5,
7,438,1,72,70072,32,2,,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,113.54,d3525,5.53,1.03,62.94,23.58,98.5,65.77,24.53,99.2,4.13,4.16,15.4,,18.62567812,98.85,4.145,15.4,
7,438,2,73,70073,32,3,,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,,,,,,,,,,,,,,,,,,,NO FRUIT
7,438,3,74,70074,32,4,,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,91.47,d3526,6.17,1.12,62.65,24.15,100,61.61,24.73,99.6,3.51,3.82,15.3,,18.15235008,99.8,3.665,15.3,
7,438,4,75,70075,33,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,99.54,d3527,4.98,0.89,67.22,25.79,99.9,61.11,28.39,97.8,5.47,5.26,14.1,,17.87148594,98.85,5.365,14.1,
7,438,5,76,70076,33,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,117.16,d3528,5.67,1.03,63.73,23.69,98.3,63.25,26.61,99.2,3.9,3.11,15.2,,18.16578483,98.75,3.505,15.2,
7,438,6,77,70077,33,3,w,,10,,x,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,99.73,d3553,4.37,0.78,60.18,24.24,98.9,60.37,21.15,99.2,2.4,2.58,15.7,,17.84897025,99.05,2.49,15.7,
7,438,7,78,70078,35,1,w,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,99.16,d3555,5.89,1.07,64.18,30.1,99,64.13,27.54,99.1,3.97,3.7,15.2,,18.1663837,99.05,3.835,15.2,
7,438,8,79,70079,35,2,p,,-10,,x,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,75.81,d3554,4.15,0.72,67.67,29.05,99.1,66.65,23.33,98.5,3.82,4.15,14.7,,17.34939759,98.8,3.985,14.7,
7,438,9,80,70080,36,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,81.23,d3556,5.45,0.91,64.12,31.39,100.2,64.61,27.04,99.9,5.4,6.08,14.1,,16.69724771,100.05,5.74,14.1,
7,438,10,81,70081,36,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,70.38,d3557,4.12,0.66,62.21,30.26,100.2,59.14,29.69,100.1,5.22,4.53,14.5,,16.01941748,100.15,4.875,14.5,
7,438,11,82,70082,37,1,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,126.57,d3558,5.75,1,69.59,25.22,99.2,68.29,22.68,98.6,6.06,5.74,14,,17.39130435,98.9,5.9,14,
7,438,12,83,70083,37,2,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,116.94,d3559,6.72,1.16,71.05,23.75,99.7,71.03,22.13,100.2,7.58,7.52,12.4,,17.26190476,99.95,7.55,12.4,
7,438,13,84,70084,37,3,w,,10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,109.91,d3560,4.94,0.85,69.64,23.73,99.4,68.74,22.72,99.1,5.77,5.04,13.7,,17.20647773,99.25,5.405,13.7,
7,438,14,85,70085,38,1,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,122.58,d3561,6.16,1.06,68.49,25.24,99.2,68.13,24.4,99.1,4.97,5.53,14,,17.20779221,99.15,5.25,14,
7,438,15,86,70086,38,2,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,114.87,d3562,6.64,1.15,64.61,21.78,99.1,66.57,26,98.9,4.93,5.5,14.4,,17.31927711,99,5.215,14.4,
7,438,16,87,70087,38,3,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,121.81,d3563,6.43,1.08,65.74,26.88,98.8,65.32,22.86,98.2,5.92,5.34,13.8,,16.7962675,98.5,5.63,13.8,
7,438,17,88,70088,38,4,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,126.95,d3564,7.44,1.33,69.42,22.97,99,67.68,20.55,99,5.37,5.35,14.2,,17.87634409,99,5.36,14.2,
7,438,18,89,70089,38,5,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,438,,118.08,d3565,6.82,1.18,65.45,24.8,97.6,64.79,24.93,98.5,4.33,3.68,14.9,,17.30205279,98.05,4.005,14.9,
7,439,1,90,70090,38,6,y,,-10,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,134.39,D3298,5.12,0.91,70.62,25.92,99.3,70.69,28.1,98.5,4.35,4.61,13.3,,17.7734375,98.9,4.48,13.3,
7,439,2,91,70091,39,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,90.11,D3299,4.11,0.7,64.6,27.47,99.7,61.01,28.23,99.5,4.17,5.12,14.5,,17.03163017,99.6,4.645,14.5,
7,439,3,92,70092,39,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,90.46,D3300,4.32,0.72,64.29,26.15,99.3,63.39,30.88,98.4,5.34,6.22,14,,16.66666667,98.85,5.78,14,
7,439,4,93,70093,39,3,,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,87.73,D3301,4.19,0.71,64.5,27.85,99.3,63.69,25.21,98.8,4.74,5.09,14.2,,16.9451074,99.05,4.915,14.2,
7,439,5,94,70094,40,1,y,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,110.35,D3302,5.64,1,65.22,27.06,97.4,66.82,24.85,99.2,6.61,5.66,14,,17.73049645,98.3,6.135,14,
7,439,6,95,70095,40,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,109.86,D3303,5.28,0.92,69.84,29.03,100.4,69.68,23.65,99.2,6.55,6.19,12.6,,17.42424242,99.8,6.37,12.6,
7,439,7,96,70096,40,3,y,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,123.64,D3304,5.05,0.86,68.05,27.15,99.7,67.45,26.79,99.5,4.83,5.18,13.8,,17.02970297,99.6,5.005,13.8,
7,439,8,97,70097,40,4,y,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,109.15,D3305,4.84,0.83,68.59,23.56,99.4,66.23,30.88,100.8,5.79,5.02,13.6,,17.14876033,100.1,5.405,13.6,
7,439,9,98,70098,40,5,y,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,119.33,D3306,5.44,0.94,67.11,28.27,99.6,67.97,24.84,99.5,6.13,6.02,13,,17.27941176,99.55,6.075,13,
7,439,10,99,70099,41,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,65.23,D3307,3.85,0.63,62.48,29.27,100,62.27,28.81,100,5.15,4.99,13.6,,16.36363636,100,5.07,13.6,
7,439,11,100,70100,41,2,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,106.85,D3308,5.17,0.87,68.46,29.5,99.9,67.79,26.37,99.5,6.67,5.7,13,,16.827853,99.7,6.185,13,
7,439,12,101,70101,41,3,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,90.53,D3309,4.79,0.77,61.7,25.23,100,61.33,27.42,99.5,4.95,5.55,13.8,,16.07515658,99.75,5.25,13.8,
7,439,13,102,70102,41,4,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,80.62,D3310,4,0.65,66.09,26.21,99.7,62.23,26.12,99.5,5.8,5.92,13.4,,16.25,99.6,5.86,13.4,
7,439,14,103,70103,42,1,w,,-20,,,7/05/2020,KiwMac,Variability 9 Vines,Gold3,Spur,7,439,,100.8,D3311,5.2,0.92,68.87,25.99,99.1,70.42,30.4,100.1,5.48,6.12,13.1,,17.69230769,99.6,5.8,13.1,
