Vine,Tray,TrayFruit,FruitNum,FruitUUID,ShootID,FruitPos,FloweringColour,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
6,297,11,11,60011,10,1,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,99.85,D0388,4.39,0.85,62.95,28.1,99.9,61.98,21.88,99,2.58,2.54,16,,19.36218679,99.45,2.56,16,
6,297,12,12,60012,10,2,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,96.85,D0389,4.54,0.87,60.13,25.43,99.4,59.95,25.2,100.1,1.87,1.71,16,,19.16299559,99.75,1.79,16,
6,297,13,13,60013,10,3,y,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,102.65,D0390,4.62,0.87,54.63,23.01,99.6,55.95,24.62,99,1.57,1.49,16.5,,18.83116883,99.3,1.53,16.5,
6,297,14,14,60014,11,1,y,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,129.88,D0391,5.09,1.02,60.31,21.71,98.7,63.37,24.73,99.1,2.09,1.63,16.5,,20.03929273,98.9,1.86,16.5,
6,297,15,15,60015,11,2,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,111.64,D0392,4.63,0.88,58.85,24.09,99.6,60.2,25.13,99,1.98,1.74,15.5,,19.00647948,99.3,1.86,15.5,
6,297,16,16,60016,11,3,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,108.66,D0393,4.48,0.85,60.49,24.88,99.7,58.55,22.12,97.9,2.38,1.89,16.5,,18.97321429,98.8,2.135,16.5,
6,297,17,17,60017,11,4,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,105.02,D0394,4.55,0.9,57.93,21.52,99.6,57.9,23.96,100.1,1.42,1.37,17,,19.78021978,99.85,1.395,17,
6,297,18,18,60018,11,5,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,297,,111.75,D0395,4.41,0.87,60.09,23.9,99.3,56.76,19.95,99.5,1.76,1.37,17,,19.72789116,99.4,1.565,17,
6,298,1,19,60019,11,6,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,110.97,D0231,6.37,1.3,61.04,23.04,99.2,58.47,22.05,99.2,1.81,1.96,17,,20.40816327,99.2,1.885,17,
6,298,2,20,60020,,,,n,,missing,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,,,,,,,,,,,,,,,,,,,NF
6,298,3,21,60021,12,1,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,100.56,D0232,6.34,1.24,58.89,27.18,99.2,58.11,26,99.4,2.36,2.28,16.2,,19.55835962,99.3,2.32,16.2,
6,298,4,22,60022,12,2,,l,,fell off,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,,,,,,,,,,,,,,,,,,,NF
6,298,5,23,60023,12,3,w,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,90.26,D0233,6.48,1.22,54.29,25.56,100.6,54.25,21.88,99.6,1.85,1.58,15.4,,18.82716049,100.1,1.715,15.4,
6,298,6,24,60024,14,1,w,m,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,90.82,D0234,6.04,1.14,57.67,25.56,99.6,57.85,25.44,99.5,2.15,2.08,16,,18.87417219,99.55,2.115,16,
6,298,7,25,60025,15,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,121.72,D0235,5.59,1.06,57.2,25.96,99,58.01,22.78,99.3,2.39,1.9,16.2,,18.96243292,99.15,2.145,16.2,
6,298,8,26,60026,15,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,117.87,D0236,7.23,1.42,58.1,23.76,98.1,59.74,23.91,98.8,2.1,2.18,16,,19.64038728,98.45,2.14,16,
6,298,9,27,60027,15,3,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,114.16,D0237,7.19,1.41,59.31,25.6,98.6,60.16,23.29,99.4,2.31,2.47,16.2,,19.61057024,99,2.39,16.2,
6,298,10,28,60028,16,1,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,111.98,D0238,6.87,1.39,64.86,26.98,99.1,62.69,27.16,99,2.47,2.75,16.4,,20.23289665,99.05,2.61,16.4,
6,298,11,29,60029,16,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,98.11,D0239,7.74,1.52,63.8,27.49,99.1,62.83,26.17,99.1,3.41,2.54,15.8,,19.63824289,99.1,2.975,15.8,
6,298,12,30,60030,18,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,105.23,D0240,5.98,1.2,61.38,25.15,99.5,59.82,26.61,99.5,1.85,1.8,15.4,,20.06688963,99.5,1.825,15.4,
6,298,13,31,60031,18,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,109.2,D0216,6.31,1.27,62.48,27.68,99.7,60.83,25.92,99.5,2.17,2.01,16,,20.12678288,99.6,2.09,16,
6,298,14,32,60032,20,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,106.89,D1081,6.84,1.28,59.6,23.07,98.8,59.83,25.22,98.8,2.54,2.37,15.8,,18.71345029,98.8,2.455,15.8,
6,298,15,33,60033,20,2,,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,112.26,D1082,6.46,1.25,59.78,23.65,98.6,61.53,26.09,98.8,2.4,2.52,15.8,,19.3498452,98.7,2.46,15.8,
6,298,16,34,60034,20,3,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,101.98,D1083,7.23,1.37,58.38,26.66,98.6,59.16,27.77,98.7,2.3,2.35,16,,18.94882434,98.65,2.325,16,
6,298,17,35,60035,20,4,w,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,110.4,D1084,6.81,1.29,60.32,30.92,99,58.09,30.31,98.8,2.5,2.65,15.4,,18.94273128,98.9,2.575,15.4,
6,298,18,36,60036,21,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,298,,90.82,D1085,6.65,1.27,63.46,30.81,98.5,64.32,29.44,100.1,2.72,2.42,15,,19.09774436,99.3,2.57,15,
6,299,1,37,60037,21,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,105.82,D0591,4.84,0.93,64.8,28.22,99.2,64.27,25.84,99.7,2.77,2.02,15.2,,19.21487603,99.45,2.395,15.2,
6,299,2,38,60038,21,3,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,115.65,D0578,5.7,1.08,61.91,28.5,99.2,60.75,23.96,98.9,2.24,2.27,15,,18.94736842,99.05,2.255,15,
6,299,3,39,60039,21,4,w,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,108.56,D0592,5.61,1.07,60.66,26.41,99.2,60.84,24.01,99.2,2.5,1.94,15,,19.07308378,99.2,2.22,15,
6,299,4,40,60040,22,1,pi,l,-20,,x,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,86.34,D0593,4.72,0.86,62.63,28.81,99.1,64.13,30.53,99.2,3.22,3.33,14.2,,18.22033898,99.15,3.275,14.2,
6,299,5,41,60041,23,1,y,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,114.4,D0594,6.1,1.13,70.4,28.1,98.9,70.14,27.52,99,5.41,5,14,,18.52459016,98.95,5.205,14,
6,299,6,42,60042,23,2,y,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,118.64,D0595,5.39,1,57.42,27.49,99,59.3,25.95,99.3,2.39,2.12,16,,18.5528757,99.15,2.255,16,
6,299,7,43,60043,23,3,y,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,125.79,D0596,5.31,1.01,63.11,24.62,98.8,60.44,25.15,98.7,3.66,2.74,15.8,,19.02071563,98.75,3.2,15.8,
6,299,8,44,60044,23,4,w,l,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,130.89,D0597,4.93,0.92,57.54,25.49,97.9,57.6,30.59,98.8,2.03,1.62,16.2,,18.66125761,98.35,1.825,16.2,
6,299,9,45,60045,23,5,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,108.05,D0598,4.63,0.82,58.45,27.93,100.2,57.78,26.28,99.4,3.08,2.42,15,,17.71058315,99.8,2.75,15,
6,299,10,46,60046,24,1,w,n,10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,83.08,D0599,4.53,0.87,61.97,39.92,104,63.43,37.39,102.3,3.56,3.54,15.4,,19.20529801,103.15,3.55,15.4,
6,299,11,47,60047,24,2,w,n,10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,102.43,D0600,5.36,1.03,66.1,34.18,100.4,66.76,35.02,100.7,4.35,4.77,15,,19.21641791,100.55,4.56,15,
6,299,12,48,60048,27,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,94.3,D3001,3.98,0.81,58.37,24.53,99.2,59.87,23.32,99.1,1.21,1.11,17,,20.35175879,99.15,1.16,17,
6,299,13,49,60049,27,2,y,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,106.14,D3002,4.56,0.92,61.36,23.28,98.7,62.18,23.99,99.9,1.93,2.03,16.4,,20.1754386,99.3,1.98,16.4,
6,299,14,50,60050,27,3,y,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,104.45,D3003,4.21,0.84,55.63,22.11,99.5,56.75,23.99,99.6,1.37,1.51,16.8,,19.95249406,99.55,1.44,16.8,
6,299,15,51,60051,27,4,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,100.52,D3004,4.17,0.85,59.82,24.37,99.6,60.13,24.41,98.7,1.79,1.77,16.8,,20.38369305,99.15,1.78,16.8,
6,299,16,52,60052,27,5,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,110.84,D3005,4.71,0.95,59.57,23.08,99.5,58.81,22.75,99.2,1.69,1.89,17,,20.16985138,99.35,1.79,17,
6,299,17,53,60053,28,1,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,105.69,D3006,4.66,0.93,61.61,25.4,99.3,61.74,28.54,99.9,2.38,2.19,16.2,,19.95708155,99.6,2.285,16.2,
6,299,18,54,60054,28,2,w,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,299,,103.94,D3007,4.41,0.86,59.71,23.04,98.5,61.84,22.51,98.6,2.07,1.98,16.2,,19.50113379,98.55,2.025,16.2,
6,300,1,55,60055,28,3,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,102.73,D1321,4.24,0.85,55.23,24.82,99,57.66,24.64,98.7,1.48,1.23,16.3,,20.04716981,98.85,1.355,16.3,
6,300,2,56,60056,28,4,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,115.57,D1322,4.63,0.92,60.08,28.19,98.7,57.91,20.97,98.8,1.93,1.69,17,,19.87041037,98.75,1.81,17,
6,300,3,57,60057,28,5,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,109.25,D1323,4.64,0.94,58.26,24.56,98.9,57.99,23.11,99.1,1.48,1.61,17.1,,20.25862069,99,1.545,17.1,
6,300,4,58,60058,28,6,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,115.81,D1324,4.14,0.79,58.27,22.77,99.1,58.38,21.41,98.6,2.14,2.04,16.8,,19.0821256,98.85,2.09,16.8,
6,300,5,59,60059,29,1,y,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,92.55,D1325,4.11,0.72,60.07,30.98,99.5,59.62,28.39,99.3,2.99,3.3,16,,17.51824818,99.4,3.145,16,
6,300,6,60,60060,29,2,w,s,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,70.72,D1326,3.59,0.63,58.37,26.16,100.6,58.38,22.57,100.5,2.83,3.1,15.5,,17.54874652,100.55,2.965,15.5,
6,300,7,61,60061,29,3,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,91.26,D1327,4.11,0.7,56.11,23.77,100,56.45,24.7,99.9,1.99,2.06,15.5,,17.03163017,99.95,2.025,15.5,
6,300,8,62,60062,29,4,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,96.3,D1328,3.81,0.67,57.57,28,99.5,58.62,24.43,99.7,2.76,1.69,15.4,,17.58530184,99.6,2.225,15.4,
6,300,9,63,60063,30,1,w,l,-20,shrivelled pedicel,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,79.37,D1329,3.87,0.69,60.93,25.18,100.8,61.85,24.47,100.8,1.33,1.28,17.1,,17.82945736,100.8,1.305,17.1,
6,300,10,64,60064,30,2,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,67.78,D1330,3.29,0.56,54.99,21.01,101.2,54.66,20.23,101.6,1.81,1.8,16,,17.0212766,101.4,1.805,16,
6,300,11,65,60065,30,3,y,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,98.16,D1331,3.81,0.67,57.02,19.66,100.5,57.9,22.5,100.2,1.96,1.67,16,,17.58530184,100.35,1.815,16,
6,300,12,66,60066,30,4,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,78.31,D1332,3.21,0.58,54.88,24.91,100.4,55.58,24.66,100.6,1.45,1.58,15.5,,18.06853583,100.5,1.515,15.5,
6,300,13,67,60067,30,5,w,m,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,82.44,D1333,3.45,0.61,63.62,26.67,101.1,61.6,26.87,101.4,4.08,3.55,15,,17.68115942,101.25,3.815,15,
6,300,14,68,60068,31,1,w,m,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,112.26,D1334,6.92,1.25,70.11,28.49,99.3,72.28,27.43,99.9,6.21,6.4,12,,18.06358382,99.6,6.305,12,
6,300,15,69,60069,31,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,103.69,D1335,3.67,0.72,68.78,29.13,99.9,65.89,30.34,100,4.56,4.62,14.8,,19.61852861,99.95,4.59,14.8,
6,300,16,70,60070,31,3,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,120.92,D1336,5.63,1.05,69.99,28.92,99.9,70.38,25.45,99,6.1,5.89,13.6,,18.65008881,99.45,5.995,13.6,
6,300,17,71,60071,31,4,w,n,10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,91.83,D1337,3.71,0.68,62.04,28.12,100.5,62.54,25.23,100.2,4.12,3.99,15,,18.32884097,100.35,4.055,15,
6,300,18,72,60072,31,5,w,n,10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,300,,110.51,D1338,4.52,0.84,67.04,27.68,99.2,67.43,28.32,99.3,5.27,4.66,14.8,,18.5840708,99.25,4.965,14.8,
6,301,1,73,60073,32,1,p,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,65.41,D0573,3.61,0.6,57.2,26.54,101.1,59.64,29.38,102.3,2.67,2.31,15.4,,16.62049861,101.7,2.49,15.4,
6,301,2,74,60074,33,1,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,75.27,D0574,4.36,0.76,66.36,29.92,100.4,65.83,27.32,100.2,4.81,4.82,13.8,,17.43119266,100.3,4.815,13.8,
6,301,3,75,60075,33,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,105.08,D0576,5.58,1.01,66.22,28.85,99.3,65.62,28.96,99.4,4.83,4.96,14.2,,18.10035842,99.35,4.895,14.2,
6,301,4,76,60076,35,1,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,88.05,D0575,4.75,0.84,61.99,26.72,99.5,62.97,27.23,99.7,4.88,5.02,14.4,,17.68421053,99.6,4.95,14.4,
6,301,5,77,60077,35,2,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,78.06,D0577,4.44,0.78,61.55,24.76,100.1,61.52,22.78,99.8,4.44,4.35,14.2,,17.56756757,99.95,4.395,14.2,
6,301,6,78,60078,35,3,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,83.29,D0579,4.51,0.78,60.24,26.87,100.5,60.51,26.78,100.3,4.28,4.89,14.8,,17.29490022,100.4,4.585,14.8,
6,301,7,79,60079,,,,l,,missing,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,,,,,,,,,,,,,,,,,,,NF
6,301,8,80,60080,36,1,w,l,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,85.09,D0580,4.22,0.73,60.44,26.01,99.9,59.51,23.7,99.6,3.79,3.37,14.4,,17.2985782,99.75,3.58,14.4,
6,301,9,81,60081,36,2,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,83.44,D0581,3.92,0.69,59.2,26.65,100.2,59.74,24.33,100,3.77,3.95,15,,17.60204082,100.1,3.86,15,
6,301,10,82,60082,36,3,w,l,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,89.38,D0582,4.26,0.73,62.87,27.02,99.2,63.43,30.69,101.2,4.34,5.36,14.2,,17.13615023,100.2,4.85,14.2,
6,301,11,83,60083,36,4,w,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,94.06,D0583,4.18,0.71,57.71,25.81,100.1,59.6,30.05,100.3,2.93,2.92,15.8,,16.98564593,100.2,2.925,15.8,
6,301,12,84,60084,37,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,84.82,D0584,4.39,0.76,59.81,27.89,99.7,60.27,25.78,99.8,3.88,4.33,14.8,,17.31207289,99.75,4.105,14.8,
6,301,13,85,60085,37,2,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,88.08,D0585,4.57,0.81,66.69,28.04,99.9,65.33,27.44,100.4,5.2,5.64,14,,17.72428884,100.15,5.42,14,
6,301,14,86,60086,37,3,w,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,79.04,D0586,4.04,0.72,60.98,24.99,99.6,60.18,22.95,99.3,4.5,4.86,14.6,,17.82178218,99.45,4.68,14.6,
6,301,15,87,60087,37,4,w,s,10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,87.32,D0587,3.87,0.66,54.32,22.15,99.9,56.8,26.31,100.9,1.48,1.39,15.2,,17.05426357,100.4,1.435,15.2,
6,301,16,88,60088,38,1,w,s,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,110.83,D0588,5.84,1.02,70.28,26.91,99.2,71.23,26.58,98.9,5.4,4.61,13,,17.46575342,99.05,5.005,13,
6,301,17,89,60089,38,2,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,103.31,D0589,4.99,0.91,67.69,26.71,99.6,67.43,23.26,99.3,4.63,5.04,13.8,,18.23647295,99.45,4.835,13.8,
6,301,18,90,60090,38,3,w,l,-10,,x,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,301,,94.35,D0590,5.12,0.92,66.69,28.54,99.6,64.31,24.51,99.3,3.89,4.11,14,,17.96875,99.45,4,14,
6,302,1,91,60091,39,,,n,,fell off,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,,,,,,,,,,,,,,,,,,,NF
6,302,2,92,60092,41,1,w,m,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,89.4,D1372,4.69,0.76,58.9,27.78,99.9,58.74,26.29,99.5,4.26,4.12,14.6,,16.20469083,99.7,4.19,14.6,
6,302,3,93,60093,41,2,w,m,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,112.66,D1373,4.69,0.8,61.2,26.45,99.5,60.11,28.36,99.2,4.08,4.26,14.7,,17.0575693,99.35,4.17,14.7,
6,302,4,94,60094,41,3,w,l,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,106.2,D1374,5.16,0.87,57.46,28.11,99.3,57.82,23.89,98.4,3.07,3.04,14.9,,16.86046512,98.85,3.055,14.9,
6,302,5,95,60095,41,4,y,n,-20,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,91.27,D1375,3.94,0.66,61.32,28.59,99.5,58.94,29.39,99.8,4.32,5.42,15,,16.75126904,99.65,4.87,15,
6,302,6,96,60096,42,1,w,n,-30,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,127.35,D1376,5.47,0.93,66.7,31.65,99.4,67.52,28.81,99.3,6.1,5.77,13.5,,17.00182815,99.35,5.935,13.5,
6,302,7,97,60097,42,2,w,l,-30,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,117.94,D1377,6.07,1,65.16,28.61,100.1,66.69,29.98,99.7,5.95,5.36,13.6,,16.47446458,99.9,5.655,13.6,
6,302,8,98,60098,42,3,w,l,-30,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,119.75,D1378,5.5,0.95,71.25,29.02,99.9,71.69,30.47,99.6,5.96,6.24,12.7,,17.27272727,99.75,6.1,12.7,
6,302,9,99,60099,42,4,w,m,-30,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,119.4,D1379,6.06,1.04,68.97,30.24,99.6,70.43,30.03,100,6.51,5.82,12.2,,17.16171617,99.8,6.165,12.2,
6,302,10,100,60100,,,,l,,fell off,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,,,,,,,,,,,,,,,,,,,NF
6,302,11,101,60101,43,1,w,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,101.37,D1380,4.39,0.83,69.91,35.33,101.3,70.33,30.96,100.5,5.06,4.79,14.6,,18.90660592,100.9,4.925,14.6,
6,302,12,102,60102,43,2,p,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,71.85,D1381,3.71,0.65,68.58,34.52,102.4,70.1,29.12,101.8,5.47,5.56,13.2,,17.52021563,102.1,5.515,13.2,
6,302,13,103,60103,45,1,y,n,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,107.83,D1382,4.6,0.9,58.93,23.77,101,59.67,25.76,100.7,1.92,2.03,16.6,,19.56521739,100.85,1.975,16.6,
6,302,14,104,60104,45,2,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,122.07,D1383,5.13,1.02,62.05,31.36,99.8,62.14,23.06,99.9,3.73,3.08,16.4,,19.88304094,99.85,3.405,16.4,
6,302,15,105,60105,45,3,y,l,-10,,,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,302,,131.9,D1384,5.01,1.01,62.64,27.63,100.2,63.58,26.1,99.5,3.34,3.68,16.9,,20.15968064,99.85,3.51,16.9,
