SampleID,FruitNo,FAST_Date,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FrtWt,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DM,avHue,avFirm,avSSC,Comments,Blk seed,Red Spread,Red Int Inner,Red Int Outer,Yellow(FAST),CoreFirm,Rot,Bomb,LTB,Shrivel,SampleSSCAvg,SampleSSCMin,SampleSSCMax,SampleSSCPass,Flatplate_1,Flatplate_2,Pericarp_Firm,Frt_Diam_W1,Frt_Diam_W2,Frt_Length,nonD_Firm_1,nonD_Firm_2,Firm_Gun_1,Firm_Gun_2,Seed_Wt_Total,Seed_Wt_Sub,Full_Seed_Wt_Sub,Full_Seed_Count_Sub,Empty_Seed_Count_Sub,,,,,,,,,,
134482,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,95.71,D0938,4.9,0.8,70.5,35.9,105.0,71.1,30.3,102.4,4.8,4.9,12.0,,17.3,103.7,4.9,12,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,83.74,D0939,3.5,0.7,59.6,28.9,99.9,58.7,26.1,100.0,3.1,2.7,16.0,,19.1,100.0,2.9,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,86.56,D0940,3.9,0.7,68.4,33.3,100.8,69.2,33.0,100.6,5.5,4.7,14.2,,17.6,100.7,5.1,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,90.20,D0941,3.9,0.7,64.6,33.1,101.0,64.0,33.1,100.6,4.3,4.2,15.0,,17.5,100.8,4.2,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,90.61,D0942,4.3,0.7,67.1,32.1,101.5,67.5,34.1,102.2,5.4,5.3,13.4,,17.3,101.9,5.3,13.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,126.09,D0943,4.6,0.9,59.9,25.1,99.2,61.4,25.5,99.7,2.3,2.1,17.0,,20.4,99.5,2.2,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,122.13,D0944,4.4,0.9,58.8,25.0,99.5,56.9,23.3,99.4,1.7,1.4,18.0,,20.6,99.5,1.6,18,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,120.09,D0945,4.1,0.8,59.1,24.2,99.6,58.1,23.1,99.7,2.8,2.4,17.0,,20.5,99.7,2.6,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,112.94,D0946,3.9,0.8,58.3,22.9,99.6,60.5,35.0,99.1,2.1,1.6,17.6,,21.1,99.4,1.8,17.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,120.04,D0947,4.0,0.8,56.5,21.9,99.7,56.6,23.7,99.0,1.8,1.6,17.5,,20.7,99.4,1.7,17.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,129.93,D0948,4.6,1.0,56.9,24.4,99.1,58.7,29.6,99.9,2.0,1.7,17.5,,20.7,99.5,1.9,17.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,115.78,D0949,3.8,0.8,55.5,23.7,99.1,53.2,23.8,99.7,0.9,1.0,18.4,,20.9,99.4,0.9,18.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,93.88,D0950,3.8,0.7,58.6,30.2,99.5,57.9,29.7,98.9,2.0,1.8,17.3,,19.7,99.2,1.9,17.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,102.73,D0951,4.0,0.8,62.4,31.1,100.0,62.5,31.1,99.5,2.5,2.5,17.1,,20.6,99.8,2.5,17.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134482,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,314,,98.14,D0952,3.8,0.8,61.7,29.0,98.1,61.5,27.7,98.7,2.2,2.1,16.6,,19.9,98.4,2.2,16.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,111.84,D0079,3.9,0.8,62.0,23.9,98.7,61.9,27.7,98.9,2.4,2.4,16.5,,20.4,98.8,2.4,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,117.67,D0080,5.3,1.0,70.3,27.1,100.0,69.4,27.7,99.7,6.3,6.2,15.5,,19.0,99.9,6.3,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,117.64,D0081,4.6,0.9,68.9,31.2,101.3,70.7,26.5,99.9,5.6,5.8,14.0,,19.7,100.6,5.7,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,110.49,D0082,4.6,0.8,63.5,27.4,101.1,67.1,30.9,101.6,5.9,6.0,13.5,,18.0,101.4,5.9,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,128.58,D0083,5.5,1.0,67.7,29.2,97.5,70.3,25.1,100.6,7.1,6.6,12.5,,18.5,99.1,6.8,12.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,145.41,D0084,5.4,1.0,64.0,26.3,99.7,65.9,25.1,99.7,4.2,4.2,14.5,,19.3,99.7,4.2,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,125.91,D0085,4.6,0.9,64.7,25.0,99.0,63.2,23.9,99.7,3.0,3.7,15.0,,19.1,99.4,3.4,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,117.92,D0086,4.2,0.8,61.4,24.4,99.7,63.4,22.4,100.1,3.2,2.7,15.0,,18.7,99.9,3.0,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,126.36,D0087,4.2,0.9,62.5,26.6,99.2,64.2,24.8,99.2,2.3,2.4,17.0,,21.1,99.2,2.3,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,138.29,D0088,4.2,0.9,64.0,23.9,99.6,66.9,27.4,99.5,1.5,1.9,16.5,,21.2,99.6,1.7,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,125.79,D0089,5.0,0.9,66.1,30.2,99.0,67.0,26.4,99.7,4.8,4.7,15.5,,18.5,99.4,4.7,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,107.99,D0090,4.2,0.8,63.7,28.3,100.8,67.3,25.1,100.4,4.1,4.2,15.0,,18.1,100.6,4.1,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,117.40,D0091,4.7,0.8,62.5,23.9,100.1,61.8,27.5,97.7,3.5,2.7,15.0,,17.8,98.9,3.1,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,123.33,D0092,4.7,0.9,67.6,23.8,100.5,68.0,28.3,100.8,4.2,4.7,15.0,,18.2,100.7,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,122.27,D0093,4.5,0.8,67.3,26.5,99.3,65.8,26.1,99.8,3.5,3.8,15.0,,18.7,99.6,3.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,111.25,D0094,4.5,0.9,69.6,28.7,99.8,69.7,27.1,99.3,4.5,4.5,15.0,,19.5,99.6,4.5,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134483,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,315,,117.76,D0095,5.1,1.0,67.6,26.6,100.0,67.1,25.5,100.0,4.4,4.5,15.0,,18.8,100.0,4.4,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,105.60,D0011,4.3,0.8,63.7,27.7,101.0,64.0,26.1,100.2,3.2,3.4,15.0,,18.4,100.6,3.3,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,110.21,D0012,4.6,0.8,56.3,28.9,100.8,60.6,25.7,100.2,3.2,2.9,15.5,,18.5,100.5,3.0,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,108.85,D0013,4.3,0.8,60.3,29.7,100.1,60.6,26.2,100.0,3.0,2.9,15.0,,17.8,100.1,2.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,121.59,D0014,4.3,0.8,61.5,24.5,99.5,61.8,23.5,98.9,1.5,1.4,15.5,,19.6,99.2,1.4,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,136.22,D0015,4.9,1.0,63.5,24.0,99.5,63.5,23.2,99.3,2.3,2.0,16.5,,20.6,99.4,2.1,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,102.40,D0016,4.2,0.8,64.0,23.0,101.1,67.6,27.1,99.5,3.8,4.3,15.5,,18.9,100.3,4.0,15.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,113.64,D0017,4.6,0.9,66.3,29.0,99.8,65.9,26.3,99.7,3.5,3.9,15.0,,19.3,99.8,3.7,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,117.00,D0018,4.7,0.9,68.1,28.3,101.1,67.3,24.4,99.5,4.0,3.8,15.0,,19.0,100.3,3.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,125.19,D0019,5.1,1.0,67.8,28.8,99.8,69.7,25.6,99.1,4.9,4.7,15.0,,19.1,99.5,4.8,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,108.91,D0020,4.4,0.8,69.3,30.0,99.9,69.6,31.5,101.3,4.2,5.1,13.5,,17.6,100.6,4.7,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,115.12,D0021,4.2,0.8,64.4,27.4,100.0,65.2,29.9,100.4,3.9,3.3,15.0,,18.6,100.2,3.6,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,85.81,D0022,3.4,0.6,61.0,25.7,100.2,62.9,29.0,101.1,3.6,3.2,15.0,,18.9,100.7,3.4,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,107.23,D0023,4.4,0.8,66.6,30.7,99.2,66.9,27.5,100.1,4.3,4.5,15.0,,18.0,99.7,4.4,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,104.22,D0024,4.0,0.7,62.5,28.9,100.3,61.9,28.7,100.0,2.8,3.3,15.0,,18.2,100.2,3.1,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,91.35,D0025,3.4,0.6,63.5,29.2,98.4,63.8,28.3,100.5,4.0,3.8,15.0,,18.1,99.5,3.9,15,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,101.48,D0026,5.1,1.0,70.7,30.8,101.5,69.2,29.0,100.4,5.6,4.7,13.5,,18.6,101.0,5.2,13.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,87.32,D0027,4.2,0.8,67.2,31.3,101.0,66.2,28.9,100.0,5.2,5.0,14.0,,18.6,100.5,5.1,14,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134484,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,316,,111.34,D0028,4.5,0.8,69.4,30.8,100.8,68.4,32.5,102.4,4.8,5.0,14.5,,18.9,101.6,4.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,99.81,D1120,7.3,1.4,69.6,26.3,99.9,68.9,27.3,99.9,5.5,5.6,14.2,,19.7,99.9,5.6,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,114.85,D1121,8.4,1.7,69.1,32.5,99.6,68.9,26.1,99.1,5.4,5.0,14.2,,19.8,99.4,5.2,14.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,126.65,D1122,9.6,1.8,69.2,27.3,100.1,69.8,27.8,100.4,5.2,5.3,13.2,,18.4,100.3,5.3,13.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,112.36,D1123,7.7,1.5,65.2,27.6,99.2,67.6,23.6,99.2,4.7,5.0,14.5,,19.3,99.2,4.8,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,109.17,D1124,7.6,1.3,65.5,31.6,100.5,64.1,28.6,100.0,3.8,4.0,14.1,,17.1,100.3,3.9,14.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,107.03,D1125,7.5,1.5,68.5,28.7,99.6,68.9,27.7,99.5,5.0,4.7,14.5,,19.4,99.6,4.9,14.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,92.12,D1126,6.7,1.3,63.8,29.4,99.6,64.4,26.3,99.6,4.5,3.9,14.9,,19.1,99.6,4.2,14.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,115.15,D1127,7.6,1.5,65.9,30.9,99.6,66.7,26.7,99.4,4.2,3.8,15.3,,19.9,99.5,4.0,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,109.05,D1128,7.5,1.4,66.3,29.5,99.9,65.9,29.1,99.3,3.7,3.6,15.2,,19.1,99.6,3.6,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,116.05,D1129,7.1,1.3,66.7,26.8,99.5,65.9,22.0,97.7,3.9,4.3,14.4,,18.7,98.6,4.1,14.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,105.40,D1130,7.0,1.3,64.2,29.6,99.3,63.9,30.1,99.4,3.4,3.7,14.3,,18.6,99.4,3.5,14.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,114.98,D1131,8.0,1.6,61.0,25.1,99.5,61.4,25.0,99.2,3.6,3.1,16.0,,20.2,99.4,3.3,16,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,99.67,D1132,8.1,1.6,64.5,25.9,99.9,62.3,24.4,99.6,4.1,3.2,15.2,,19.7,99.8,3.6,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,114.04,D1133,7.3,1.5,65.1,24.6,99.4,64.2,25.3,99.4,3.4,3.3,15.9,,20.4,99.4,3.4,15.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,140.49,D1134,10.6,2.1,59.1,26.0,98.7,61.0,27.6,99.2,3.0,3.0,16.2,,19.9,99.0,3.0,16.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,111.55,D1135,7.0,1.3,61.4,26.0,98.7,65.7,23.8,99.1,3.4,3.2,15.2,,19.3,98.9,3.3,15.2,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,17,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,113.99,D1136,7.0,1.4,59.5,28.5,98.9,57.3,23.8,99.0,2.4,2.3,16.1,,19.6,99.0,2.4,16.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134485,18,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,317,,94.24,D1137,5.9,1.2,59.9,30.5,99.5,60.2,30.7,99.6,3.4,3.4,15.9,,19.6,99.6,3.4,15.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,1,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,101.43,D1156,6.7,1.3,56.7,26.9,100.2,57.1,28.5,99.7,2.8,2.5,15.8,,18.7,100.0,2.6,15.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,2,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,127.39,D1157,7.8,1.7,64.8,29.9,101.6,63.0,25.1,99.7,4.1,2.9,16.1,,21.2,100.7,3.5,16.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,3,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,126.92,D1158,7.2,1.5,62.8,26.8,100.2,61.3,23.1,99.1,2.1,2.2,16.5,,20.9,99.7,2.1,16.5,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,4,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,101.31,D1159,6.0,1.3,58.7,23.0,99.6,59.1,24.9,100.1,1.8,1.7,16.6,,20.7,99.9,1.8,16.6,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,5,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,111.77,D1160,7.0,1.4,63.6,28.0,101.0,64.0,26.1,100.1,3.8,4.0,15.3,,20.0,100.6,3.9,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,6,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,96.25,D1161,6.3,1.3,60.0,28.2,100.2,58.8,24.0,99.2,1.9,2.3,16.4,,19.8,99.7,2.1,16.4,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,7,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,104.51,D1162,6.8,1.3,61.1,26.9,100.4,61.1,27.1,99.1,3.2,2.9,15.8,,19.1,99.8,3.1,15.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,8,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,119.31,D1163,7.8,1.6,65.9,32.8,99.7,66.0,29.0,99.9,2.4,3.4,15.3,,20.5,99.8,2.9,15.3,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,9,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,83.72,D1164,5.2,1.1,56.6,28.9,99.7,54.4,21.0,99.5,1.6,1.4,17.1,,20.3,99.6,1.5,17.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,10,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,109.08,D1165,6.8,1.4,55.0,25.6,99.6,55.4,21.4,99.0,1.3,1.3,17.1,,20.5,99.3,1.3,17.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,11,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,111.39,D1166,6.9,1.4,58.0,27.0,99.7,57.5,24.4,99.3,1.8,1.9,16.9,,20.7,99.5,1.8,16.9,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,12,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,115.60,D1167,6.6,1.4,56.0,21.0,99.1,55.7,22.6,99.7,1.4,1.5,17.1,,20.5,99.4,1.4,17.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,13,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,110.69,D1168,6.6,1.3,57.0,25.2,99.7,55.8,22.8,99.0,1.7,1.8,17.0,,20.2,99.4,1.8,17,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,14,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,104.71,D1169,6.6,1.3,54.8,24.9,99.7,54.8,24.1,99.4,1.5,1.5,16.8,,19.7,99.6,1.5,16.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,15,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,94.73,D1170,5.8,1.2,61.0,28.8,99.1,60.5,27.6,98.5,1.0,1.0,17.1,,20.7,98.8,1.0,17.1,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
134486,16,2/05/2020,KiwMac,Variability 9 Vines,Gold3,Strung,6,318,,99.83,D1171,6.0,1.2,58.9,27.3,99.3,59.2,27.9,99.2,1.8,1.9,17.8,,20.6,99.3,1.9,17.8,,,,,,,,,,,,0,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
