vine_id,from,to,length,to_shoot_id,spurs,cane_id,x,y,quadrant,diameter,to_origin_id,orientation,base_origin_id,notes
1,1,2,250,,,,20,310,3,31.07,,W,1,
1,2,3,180,,,,420,500,9,17.64,,W,1,
1,3,4,100,1,,2,420,590,9,15.93,,W,1,
1,4,5,70,2,,2,430,650,9,14.59,,W,1,
1,5,6,100,3,,2,440,750,9,14.24,,W,1,
1,6,7,90,4,,2,430,830,9,12.12,,W,1,
1,7,8,90,5,,2,400,920,9,11.78,,W,1,
1,8,9,60,6,,2,380,990,9,11.8,,W,1,
1,9,10,90,7,,2,350,80,8,11.71,,W,1,
1,10,11,100,8,,2,340,180,8,12.1,,W,1,
1,11,12,60,9,,2,330,230,8,12.11,,W,1,
1,12,13,150,10,,2,320,370,8,10.03,,W,1,
1,13,14,90,11,,2,310,470,8,9.59,,W,1,
1,14,15,80,12,,2,300,560,8,8.93,,W,1,
1,15,16,230,13,,2,250,770,8,8.39,,W,1,
1,16,17,280,14,,2,260,50,7,7.63,,W,1,
1,18,1,100,,,,240,280,3,35.51,1,,1,
1,18,19,110,,,,390,270,3,40.09,,W,2,
1,19,20,220,15,,,460,420,3,34.2,,W,2,
1,20,21,80,16,,,530,480,3,24.45,,W,2,
1,21,22,120,17,,,540,600,3,28.22,,W,2,
1,22,23,10,18,,,540,600,3,24.11,,W,2,
1,23,24,160,,,,540,710,3,25.01,,W,2,
1,24,25,210,19,,1,370,850,3,18.92,,W,2,
1,25,26,80,20,,1,320,950,3,17.63,,W,2,
1,26,27,110,21,,1,300,80,2,16.17,,W,2,
1,27,28,40,22,,1,300,110,2,15.78,,W,2,
1,28,29,230,23,,1,280,300,2,15.23,,W,2,
1,29,30,100,24,,1,280,390,2,14.52,,W,2,
1,30,31,90,25,,1,320,410,2,13.66,,W,2,
1,31,32,50,26,,1,320,460,2,13.66,,W,2,
1,32,33,60,27,,1,330,520,2,13.66,,W,2,
1,33,34,150,28,,1,350,660,2,13.66,,W,2,
1,34,35,100,29,,1,360,750,2,12.59,,W,2,
1,35,36,50,30,,1,380,810,2,12.84,,W,2,
1,36,37,100,31,,1,400,910,2,12.84,,W,2,
1,37,38,90,32,,1,400,0,1,13.6,,W,2,
1,38,39,90,33,,1,410,90,1,12.1,,W,2,
1,39,40,120,34,,1,420,180,1,11.42,,W,2,
1,40,41,80,35,,1,420,230,1,10.37,,W,2,
1,42,18,150,,,,270,210,3,44.92,2,,2,
1,42,43,190,,,,580,110,9,15.48,,W,3,
1,43,44,120,,,,410,120,9,15.2,,W,3,
1,44,45,90,,,,360,200,9,14.39,,W,3,
1,45,46,20,36,,,340,160,9,17.35,,W,3,
1,46,47,20,37,,,320,170,9,15.84,,W,3,
1,47,48,50,38,,,260,180,9,10.45,,W,3,
1,49,42,30,,,,200,30,3,45.96,3,,3,
1,49,50,150,,,,300,110,4,25.72,,E,4,
1,50,51,250,39,,,480,320,4,23.54,,E,4,
1,51,52,160,,,,450,470,4,20.8,,E,4,
1,52,53,130,40,,16,380,570,4,16.01,,E,4,
1,53,54,70,41,,16,350,630,4,14.67,,E,4,
1,54,55,190,42,,16,230,760,4,14.64,,E,4,
1,55,56,60,43,,16,190,790,4,14.26,,E,4,
1,56,57,80,44,,16,130,850,4,14.13,,E,4,
1,57,58,100,45,,16,110,950,4,13.97,,E,4,
1,58,59,50,46,,16,90,0,5,13.68,,E,4,
1,59,60,100,47,,16,60,110,5,13.01,,E,4,
1,60,61,80,48,,16,50,180,5,13.01,,E,4,
1,61,62,50,49,,16,40,220,5,12.55,,E,4,
1,62,63,190,50,,16,20,420,5,12.08,,E,4,
1,63,64,50,51,,16,20,480,5,12.18,,E,4,
1,64,65,160,52,,16,20,640,5,12.37,,E,4,
1,65,66,60,53,,16,10,680,5,11.52,,E,4,
1,66,67,190,54,,16,10,860,5,11.21,,E,4,
1,67,68,60,55,,16,10,920,5,10.94,,E,4,
