vine_id,from,to,length,to_shoot_id,spurs,cane_id,x,y,quadrant,diameter,to_origin_id,orientation,base_origin_id,notes
4,1,2,110,,,,480,210,3,29.42,,W,1,
4,2,3,90,,,,470,300,3,28.45,,W,1,
4,3,4,110,,,,510,390,3,24.12,,W,1,
4,4,5,30,,,,560,410,3,32.46,,W,1,
4,5,6,100,2,,1,530,500,3,14.36,,W,1,
4,6,7,200,3,,1,520,700,3,13.77,,W,1,
4,7,8,210,4,,1,540,900,3,13.65,,W,1,
4,8,9,150,5,,1,530,1000,3,11.6,,W,1,
4,9,10,180,6,,1,540,150,2,11.45,,W,1,
4,10,11,80,7,,1,540,220,2,11.3,,W,1,
4,11,12,150,8,,1,550,390,2,10.59,,W,1,
4,12,13,90,9,,1,550,490,2,10.15,,W,1,
4,13,14,80,10,,1,560,560,2,9.36,,W,1,
4,14,15,100,11,,1,570,660,2,9.19,,W,1,"two fruit, no leaves, short shoot"
4,15,16,190,12,,1,540,840,2,9.19,,W,1,
4,16,17,90,13,,1,540,50,1,8.63,,W,1,
4,18,1,90,,,,540,200,3,34.34,1,,1,
4,19,18,50,1,,,510,70,3,54.67,,W,2,
4,19,20,70,,,,460,0,3,19.09,,E,2,
4,20,21,40,,,,500,40,4,20.87,,E,2,
4,21,22,120,14,,,600,40,4,16.37,,E,2,
4,23,19,100,,,,450,100,3,35.06,2,,2,
4,23,24,90,,,,490,40,4,19.36,,E,3,
4,24,25,120,,,,460,140,4,16.53,,E,3,
4,25,26,120,,,,480,230,4,16.35,,E,3,
4,26,27,40,,.,,500,200,4,18.06,,E,3,
4,27,28,30,15,,,500,200,4,15.22,,E,3,
4,27,29,20,,,,530,170,4,14.89,,E,3,
4,29,30,250,16,,,640,30,4,10.91,,E,3,
4,30,31,120,17,,,690,30,3,11.08,,E,3,
4,31,32,50,18,,,710,90,3,11.19,,E,3,
4,33,23,120,,,,430,20,3,33.7,3,,3,
4,33,34,200,,,,420,130,4,31.69,,E,4,
4,34,35,140,,,,550,190,4,24.43,,E,4,
4,35,36,120,,,,620,260,4,22.87,,E,4,
4,36,37,50,,,,600,290,4,15.79,,E,4,
4,37,38,100,,,,540,400,4,16,,E,4,
4,38,39,40,19,,16,520,420,4,17.82,,E,4,
4,39,40,60,20,,16,480,470,4,12.54,,E,4,
4,40,41,140,21,,16,480,590,4,12.84,,E,4,
4,41,42,60,22,,16,480,650,4,12.72,,E,4,
4,42,43,140,23,,16,400,800,4,12.8,,E,4,
4,43,44,110,24,,16,390,950,4,12.2,,E,4,
4,44,45,60,25,,16,400,1000,4,11.86,,E,4,
4,45,46,70,26,,16,370,50,5,11.56,,E,4,
4,46,47,100,27,,16,370,150,5,11.48,,E,4,
4,47,48,70,28,,16,370,230,5,11.18,,E,4,
4,48,49,80,29,,16,360,310,5,10.48,,E,4,
4,49,50,80,30,,16,360,380,5,10.35,,E,4,
4,50,51,170,31,,16,330,550,5,9.88,,E,4,
4,51,52,150,32,,16,260,700,5,9.17,,E,4,"no leaves, short shoot"
4,52,53,90,33,,16,250,780,5,8.87,,E,4,
4,53,54,60,34,,16,260,870,5,8.27,,E,4,
4,54,55,80,35,,16,290,950,5,7.91,,E,4,
4,55,56,80,36,,16,350,990,5,7.91,,E,4,
4,56,57,70,37,,16,330,40,6,7.67,,E,4,
4,57,58,280,38,,16,300,280,6,7.68,,E,4,
4,58,59,110,39,,16,300,360,6,7.08,,E,4,
4,59,60,70,40,,16,360,390,6,7.46,,E,4,
4,61,33,170,,,,320,10,4,35.61,4,,4,
4,61,62,100,,,,150,90,4,27.71,,E,5,
4,62,63,120,,,,60,140,4,24.5,,E,5,
4,63,64,330,,,,30,420,4,22.68,,E,5,
4,64,65,50,,.,,60,440,4,26.88,,E,5,
4,65,66,150,41,,,110,310,4,14.05,,E,5,
4,66,67,50,42,,,140,280,4,11.93,,E,5,
4,67,68,40,43,,,190,300,4,13.16,,E,5,
4,68,69,100,44,,,270,330,4,9.5,,E,5,
4,69,70,50,45,,,310,360,4,8.64,,E,5,
4,70,71,20,46,,,320,390,4,9.77,,E,5,
4,71,72,90,47,,,330,450,4,8.61,,E,5,
4,72,73,50,48,,,350,490,4,7.75,,E,5,
4,65,74,50,,,,60,500,4,22.52,,E,5,
4,74,75,130,49,,15,40,590,4,22.35,,E,5,
